challenge_id,user_id,team_id,id,ip,provided,type,date
5,35,,3990,37.170.107.253,flag{x0ring_is_simple_2137213843424362192321732136},correct,2025-12-18 09:41:16.125557
7,94,,3991,92.151.56.141,flag{Crawl_Master_2025},correct,2025-12-18 09:41:19.632261
17,15,,3994,78.243.67.46,flag{PHP_Development_Server?Never_do_this_in_prod!},correct,2025-12-18 09:41:28.180009
12,69,,3995,92.184.144.134,flag{13e89ceb2aesads43422346b96bcb91ad5b3f5d5ef3},correct,2025-12-18 09:41:29.749395
23,27,,3997,92.184.107.161,linkinpark,correct,2025-12-18 09:41:32.382931
21,71,,3998,94.187.131.242,YogChall,correct,2025-12-18 09:41:32.658086
28,18,,4010,79.174.192.106,flag{noice},correct,2025-12-18 09:42:40.622120
10,144,,4012,5.49.9.66,flag{Command_Injection},correct,2025-12-18 09:43:07.104103
26,56,,4013,94.187.131.242,flag{images?we_dump_everything},correct,2025-12-18 09:43:10.742751
26,72,,4015,79.174.192.106,flag{images?we_dump_everything},correct,2025-12-18 09:43:23.731488
29,72,,4017,79.174.192.106,flag{deleted_files_recovered_from_mft},correct,2025-12-18 09:43:33.429100
29,85,,4019,94.187.131.242,flag{deleted_files_recovered_from_mft},correct,2025-12-18 09:43:38.958599
13,45,,4027,91.167.173.10,flag{sqlite_union_based_injection_success},correct,2025-12-18 09:44:10.974568
8,148,,4034,82.96.147.206,flag{ff0538537ef7bfc34d32a7bf94fddf09sa8sdaas87769},correct,2025-12-18 09:45:05.490844
30,77,,4036,77.159.232.243,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 09:45:42.069742
27,90,,4039,79.174.192.106,flag{console_is_where_to_check},correct,2025-12-18 09:45:54.182460
18,88,,4040,88.125.170.93,flag{SQL_Injection_is_Dangerous!},correct,2025-12-18 09:45:59.063562
15,59,,4045,77.159.232.243,flag{WeakJWT_Admin_Bypass},correct,2025-12-18 09:46:36.835533
3,79,,4047,94.187.131.242,flag{w3ak_l1c3ns3_ch3ck_143243743243247324732463227343243274},correct,2025-12-18 09:46:44.530616
15,12,,4048,46.218.105.102,flag{WeakJWT_Admin_Bypass},correct,2025-12-18 09:46:50.722155
22,122,,4049,77.159.232.243,flag{without_factorization_rsa_is_easy},correct,2025-12-18 09:46:51.831498
38,45,,4050,91.167.173.10,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 09:46:54.576065
26,81,,4051,94.187.131.242,flag{images?we_dump_everything},correct,2025-12-18 09:46:58.539342
25,64,,4058,82.66.23.99,flag{prime_modulous_is_fun},correct,2025-12-18 09:47:30.985110
29,51,,4060,79.174.192.106,flag{deleted_files_recovered_from_mft},correct,2025-12-18 09:47:36.154352
22,64,,4065,82.66.23.99,flag{without_factorization_rsa_is_easy},correct,2025-12-18 09:47:47.246792
17,16,,4070,46.218.105.102,flag{PHP_Development_Server?Never_do_this_in_prod!},correct,2025-12-18 09:48:04.991186
29,18,,4071,79.174.192.106,flag{deleted_files_recovered_from_mft},correct,2025-12-18 09:48:10.788713
4,112,,4073,176.188.170.51,flag{mult1_st4g3_vm_m4dn3ss_1321321843843743164123721932139213721396},correct,2025-12-18 09:48:27.994389
7,101,,4074,77.159.232.243,flag{Crawl_Master_2025},correct,2025-12-18 09:48:29.729130
25,67,,4076,82.66.23.99,flag{prime_modulous_is_fun},correct,2025-12-18 09:48:40.561182
5,112,,4077,176.188.170.51,flag{x0ring_is_simple_2137213843424362192321732136},correct,2025-12-18 09:48:41.648555
26,73,,4084,79.174.192.106,flag{images?we_dump_everything},correct,2025-12-18 09:48:57.370662
39,59,,4085,77.159.232.243,flag{rice.underway.pump},correct,2025-12-18 09:49:00.000916
30,70,,4087,79.174.192.106,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 09:49:04.655499
3,148,,4091,82.96.147.206,flag{w3ak_l1c3ns3_ch3ck_143243743243247324732463227343243274},correct,2025-12-18 09:49:32.696995
38,112,,4092,176.188.170.51,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 09:49:36.896224
23,37,,4095,82.66.23.99,linkinpark,correct,2025-12-18 09:50:06.613818
4,79,,4096,94.187.131.242,flag{mult1_st4g3_vm_m4dn3ss_1321321843843743164123721932139213721396},correct,2025-12-18 09:50:12.563099
25,47,,4102,77.159.232.243,flag{prime_modulous_is_fun},correct,2025-12-18 09:50:37.053524
14,59,,4109,77.159.232.243,flag{sql_injection_then_ssti_priv_escalation},correct,2025-12-18 09:51:12.854077
31,46,,4127,90.90.131.24,flag{Y0u_P4sS_The_RulEs},correct,2025-12-18 09:51:39.943119
30,42,,4131,79.174.192.106,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 09:51:45.236210
27,63,,4135,95.135.253.50,flag{console_is_where_to_check},correct,2025-12-18 09:51:54.565180
5,121,,4138,94.187.131.242,flag{x0ring_is_simple_2137213843424362192321732136},correct,2025-12-18 09:52:23.624369
7,33,,4140,82.66.23.99,flag{Crawl_Master_2025},correct,2025-12-18 09:52:26.346655
28,85,,4160,94.187.131.242,flag{noice},correct,2025-12-18 09:52:56.291261
20,81,,4165,94.187.131.242,Win7SP1x64,correct,2025-12-18 09:53:09.185208
15,33,,4167,82.66.23.99,flag{WeakJWT_Admin_Bypass},correct,2025-12-18 09:53:17.799853
7,140,,4172,79.174.192.106,flag{Crawl_Master_2025},correct,2025-12-18 09:53:21.479986
27,27,,4174,92.184.107.205,flag{console_is_where_to_check},correct,2025-12-18 09:53:31.052682
7,146,,4175,79.174.192.106,flag{Crawl_Master_2025},correct,2025-12-18 09:53:32.357252
7,145,,4176,79.174.192.106,flag{Crawl_Master_2025},correct,2025-12-18 09:53:34.726138
4,148,,4177,82.96.147.206,flag{mult1_st4g3_vm_m4dn3ss_1321321843843743164123721932139213721396},correct,2025-12-18 09:53:43.379343
26,27,,4180,92.184.107.205,flag{images?we_dump_everything},correct,2025-12-18 09:53:52.315339
10,139,,4181,94.187.131.242,flag{Command_Injection},correct,2025-12-18 09:53:57.964165
23,45,,4183,91.167.173.10,linkinpark,correct,2025-12-18 09:54:12.862583
26,90,,4184,79.174.192.106,flag{images?we_dump_everything},correct,2025-12-18 09:54:17.730791
35,148,,4202,92.167.207.136,flag{356_CoventryRoad},correct,2025-12-18 09:55:00.183041
31,139,,4208,94.187.131.242,flag{Y0u_P4sS_The_RulEs},correct,2025-12-18 09:55:18.210759
31,12,,4209,46.218.105.102,flag{Y0u_P4sS_The_RulEs},correct,2025-12-18 09:55:21.362649
27,73,,4211,79.174.192.106,flag{console_is_where_to_check},correct,2025-12-18 09:55:32.649296
18,59,,4219,77.159.232.243,flag{SQL_Injection_is_Dangerous!},correct,2025-12-18 09:56:02.177814
3,73,,4237,79.174.192.106,flag{w3ak_l1c3ns3_ch3ck_143243743243247324732463227343243274},correct,2025-12-18 09:57:18.219649
7,139,,4240,94.187.131.242,flag{Crawl_Master_2025},correct,2025-12-18 09:57:27.275832
14,79,,4243,94.187.131.242,flag{sql_injection_then_ssti_priv_escalation},correct,2025-12-18 09:57:36.811949
20,87,,4247,94.187.131.242,Win7SP1x64,correct,2025-12-18 09:57:49.288621
40,148,,4250,92.167.207.136,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 09:57:58.984078
5,148,,4253,82.96.147.206,flag{x0ring_is_simple_2137213843424362192321732136},correct,2025-12-18 09:58:13.891362
27,85,,4254,94.187.131.242,flag{console_is_where_to_check},correct,2025-12-18 09:58:20.813920
22,124,,4255,176.181.59.85,flag{without_factorization_rsa_is_easy},correct,2025-12-18 09:58:31.307065
3,18,,4256,79.174.192.106,flag{w3ak_l1c3ns3_ch3ck_143243743243247324732463227343243274},correct,2025-12-18 09:58:32.824061
28,27,,4257,92.184.107.205,flag{noice},correct,2025-12-18 09:58:44.512487
3,88,,4260,88.125.170.93,flag{w3ak_l1c3ns3_ch3ck_143243743243247324732463227343243274},correct,2025-12-18 09:58:58.851244
13,59,,4263,77.159.232.243,flag{sqlite_union_based_injection_success},correct,2025-12-18 09:59:04.285890
29,27,,4274,92.184.107.205,flag{deleted_files_recovered_from_mft},correct,2025-12-18 10:00:40.326623
30,24,,4278,88.178.49.170,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 10:00:55.494358
4,55,,4280,139.28.218.132,flag{mult1_st4g3_vm_m4dn3ss_1321321843843743164123721932139213721396},correct,2025-12-18 10:01:02.754285
23,38,,4283,77.159.232.243,linkinpark,correct,2025-12-18 10:01:17.851708
18,66,,4285,80.214.148.53,flag{SQL_Injection_is_Dangerous!},correct,2025-12-18 10:01:26.137012
4,23,,4294,88.170.123.48,flag{mult1_st4g3_vm_m4dn3ss_1321321843843743164123721932139213721396},correct,2025-12-18 10:01:52.713710
3,51,,4328,79.174.192.106,flag{w3ak_l1c3ns3_ch3ck_143243743243247324732463227343243274},correct,2025-12-18 10:03:30.156141
4,56,,4336,94.187.131.242,flag{mult1_st4g3_vm_m4dn3ss_1321321843843743164123721932139213721396},correct,2025-12-18 10:03:42.160253
27,97,,4344,176.128.48.221,flag{console_is_where_to_check},correct,2025-12-18 10:03:49.909546
26,23,,4375,88.170.123.48,flag{images?we_dump_everything},correct,2025-12-18 10:04:38.218355
24,45,,4377,91.167.173.10,AaZzEeRrTtYy112233*,correct,2025-12-18 10:04:40.503077
35,121,,4379,94.187.131.242,flag{356_CoventryRoad},correct,2025-12-18 10:04:45.160392
23,81,,4380,94.187.131.242,linkinpark,correct,2025-12-18 10:04:45.794280
24,56,,4397,94.187.131.242,AaZzEeRrTtYy112233*,correct,2025-12-18 10:05:23.614262
39,72,,4398,79.174.192.106,flag{rice.underway.pump},correct,2025-12-18 10:05:24.630525
20,54,,4409,78.246.149.69,Win7SP1x64,correct,2025-12-18 10:05:46.859336
38,118,,4425,15.236.218.30,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:06:17.134053
35,145,,4430,79.174.192.106,flag{356_CoventryRoad},correct,2025-12-18 10:06:39.586934
5,56,,4431,94.187.131.242,flag{x0ring_is_simple_2137213843424362192321732136},correct,2025-12-18 10:06:40.372352
35,46,,4441,90.90.131.24,flag{356_CoventryRoad},correct,2025-12-18 10:07:08.876460
24,90,,4454,79.174.192.106,AaZzEeRrTtYy112233*,correct,2025-12-18 10:07:28.273866
28,148,,4456,82.96.147.206,flag{noice},correct,2025-12-18 10:07:30.124146
13,25,,4466,94.187.131.242,flag{sqlite_union_based_injection_success},correct,2025-12-18 10:07:55.132992
24,18,,4476,79.174.192.106,AaZzEeRrTtYy112233*,correct,2025-12-18 10:08:13.896707
7,149,,4479,92.167.207.136,flag{Crawl_Master_2025},correct,2025-12-18 10:08:18.261712
10,149,,4489,92.167.207.136,flag{Command_Injection},correct,2025-12-18 10:08:30.152734
39,121,,4498,94.187.131.242,flag{rice.underway.pump},correct,2025-12-18 10:08:49.623856
35,149,,4499,92.167.207.136,flag{356_CoventryRoad},correct,2025-12-18 10:08:49.895320
8,45,,4508,91.167.173.10,flag{ff0538537ef7bfc34d32a7bf94fddf09sa8sdaas87769},correct,2025-12-18 10:09:14.267450
3,149,,4514,92.167.207.136,flag{w3ak_l1c3ns3_ch3ck_143243743243247324732463227343243274},correct,2025-12-18 10:09:28.155745
13,12,,4516,46.218.105.102,flag{sqlite_union_based_injection_success},correct,2025-12-18 10:09:31.334042
21,81,,4519,94.187.131.242,YogChall,correct,2025-12-18 10:09:34.098657
40,149,,4522,92.167.207.136,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 10:09:37.356366
25,149,,4525,92.167.207.136,flag{prime_modulous_is_fun},correct,2025-12-18 10:09:45.275756
24,51,,4528,79.174.192.106,AaZzEeRrTtYy112233*,correct,2025-12-18 10:09:53.025483
40,121,,4532,94.187.131.242,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 10:10:10.098290
30,149,,4537,92.167.207.136,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 10:10:15.872313
22,149,,4545,92.167.207.136,flag{without_factorization_rsa_is_easy},correct,2025-12-18 10:10:24.292585
14,33,,4547,82.66.23.99,flag{sql_injection_then_ssti_priv_escalation},correct,2025-12-18 10:10:27.658761
15,149,,4551,92.167.207.136,flag{WeakJWT_Admin_Bypass},correct,2025-12-18 10:10:32.022864
18,149,,4556,92.167.207.136,flag{SQL_Injection_is_Dangerous!},correct,2025-12-18 10:10:38.799994
13,149,,4557,92.167.207.136,flag{sqlite_union_based_injection_success},correct,2025-12-18 10:10:44.437575
38,96,,4558,94.187.131.242,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:10:46.392373
20,149,,4561,92.167.207.136,Win7SP1x64,correct,2025-12-18 10:10:51.623825
21,149,,4563,92.167.207.136,YogChall,correct,2025-12-18 10:10:57.908161
23,149,,4565,92.167.207.136,linkinpark,correct,2025-12-18 10:11:05.596268
13,16,,4566,46.218.105.102,flag{sqlite_union_based_injection_success},correct,2025-12-18 10:11:06.378953
27,19,,4567,81.65.153.41,flag{console_is_where_to_check},correct,2025-12-18 10:11:06.637490
21,54,,4568,78.246.149.69,YogChall,correct,2025-12-18 10:11:10.768584
13,15,,4571,78.243.67.46,flag{sqlite_union_based_injection_success},correct,2025-12-18 10:11:13.955682
26,149,,4573,92.167.207.136,flag{images?we_dump_everything},correct,2025-12-18 10:11:21.940042
35,17,,4574,176.141.153.112,flag{356_CoventryRoad},correct,2025-12-18 10:11:22.811487
17,12,,4576,46.218.105.102,flag{PHP_Development_Server?Never_do_this_in_prod!},correct,2025-12-18 10:11:28.708971
27,149,,4577,92.167.207.136,flag{console_is_where_to_check},correct,2025-12-18 10:11:30.886216
7,27,,4578,92.184.107.161,flag{Crawl_Master_2025},correct,2025-12-18 10:11:34.692581
28,149,,4580,92.167.207.136,flag{noice},correct,2025-12-18 10:11:37.595648
5,10,,4581,46.218.105.102,flag{x0ring_is_simple_2137213843424362192321732136},correct,2025-12-18 10:11:40.892042
29,149,,4583,92.167.207.136,flag{deleted_files_recovered_from_mft},correct,2025-12-18 10:11:45.411182
8,149,,4591,92.167.207.136,flag{ff0538537ef7bfc34d32a7bf94fddf09sa8sdaas87769},correct,2025-12-18 10:12:00.706660
4,72,,4595,79.174.192.106,flag{mult1_st4g3_vm_m4dn3ss_1321321843843743164123721932139213721396},correct,2025-12-18 10:12:03.551246
38,18,,4603,79.174.192.106,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:12:17.228002
5,90,,4612,79.174.192.106,flag{x0ring_is_simple_2137213843424362192321732136},correct,2025-12-18 10:12:27.277899
39,145,,4625,79.174.192.106,flag{rice.underway.pump},correct,2025-12-18 10:12:51.183326
29,45,,4631,91.167.173.10,flag{deleted_files_recovered_from_mft},correct,2025-12-18 10:13:02.324674
35,63,,4634,95.135.253.50,flag{356_CoventryRoad},correct,2025-12-18 10:13:13.431220
23,71,,4648,79.174.192.106,linkinpark,correct,2025-12-18 10:13:35.515871
8,23,,4659,88.170.123.48,flag{ff0538537ef7bfc34d32a7bf94fddf09sa8sdaas87769},correct,2025-12-18 10:13:59.835399
38,94,,4662,92.151.56.141,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:14:10.706049
24,73,,4664,79.174.192.106,AaZzEeRrTtYy112233*,correct,2025-12-18 10:14:14.935750
6,148,,4683,82.96.147.206,flag{R3fl3ct_M3!?},correct,2025-12-18 10:14:51.405151
4,51,,4691,79.174.192.106,flag{mult1_st4g3_vm_m4dn3ss_1321321843843743164123721932139213721396},correct,2025-12-18 10:15:09.057040
13,33,,4694,82.66.23.99,flag{sqlite_union_based_injection_success},correct,2025-12-18 10:15:12.664283
13,27,,4697,92.184.107.161,flag{sqlite_union_based_injection_success},correct,2025-12-18 10:15:18.010743
39,63,,4700,95.135.253.50,flag{rice.underway.pump},correct,2025-12-18 10:15:21.226368
27,148,,4714,82.96.147.206,flag{console_is_where_to_check},correct,2025-12-18 10:15:50.635073
38,81,,4717,94.187.131.242,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:15:53.104955
26,148,,4724,82.96.147.206,flag{images?we_dump_everything},correct,2025-12-18 10:16:08.883922
20,115,,4728,82.66.23.99,Win7SP1x64,correct,2025-12-18 10:16:18.883513
40,63,,4729,95.135.253.50,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 10:16:20.037954
23,148,,4730,82.96.147.206,linkinpark,correct,2025-12-18 10:16:23.721930
29,148,,4736,82.96.147.206,flag{deleted_files_recovered_from_mft},correct,2025-12-18 10:16:44.235582
26,45,,4740,91.167.173.10,flag{images?we_dump_everything},correct,2025-12-18 10:16:51.052328
21,148,,4744,82.96.147.206,YogChall,correct,2025-12-18 10:16:57.085391
20,148,,4754,82.96.147.206,Win7SP1x64,correct,2025-12-18 10:17:13.906275
4,90,,4757,79.174.192.106,flag{mult1_st4g3_vm_m4dn3ss_1321321843843743164123721932139213721396},correct,2025-12-18 10:17:20.697607
6,81,,4759,94.187.131.242,flag{R3fl3ct_M3!?},correct,2025-12-18 10:17:22.338329
4,24,,4770,88.178.49.170,flag{mult1_st4g3_vm_m4dn3ss_1321321843843743164123721932139213721396},correct,2025-12-18 10:17:44.547270
6,72,,4790,79.174.192.106,flag{R3fl3ct_M3!?},correct,2025-12-18 10:18:15.140504
13,148,,4794,82.96.147.206,flag{sqlite_union_based_injection_success},correct,2025-12-18 10:18:30.462038
18,148,,4800,82.96.147.206,flag{SQL_Injection_is_Dangerous!},correct,2025-12-18 10:18:56.099598
38,121,,4806,94.187.131.242,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:19:05.361691
38,132,,4807,92.184.112.216,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:19:05.681705
28,73,,4813,79.174.192.106,flag{noice},correct,2025-12-18 10:19:16.038137
15,148,,4814,82.96.147.206,flag{WeakJWT_Admin_Bypass},correct,2025-12-18 10:19:16.239265
4,73,,4820,79.174.192.106,flag{mult1_st4g3_vm_m4dn3ss_1321321843843743164123721932139213721396},correct,2025-12-18 10:19:38.502716
22,148,,4823,82.96.147.206,flag{without_factorization_rsa_is_easy},correct,2025-12-18 10:19:45.868766
40,145,,4826,79.174.192.106,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 10:19:49.858141
20,25,,4841,94.187.131.242,Win7SP1x64,correct,2025-12-18 10:20:31.330187
38,149,,4842,92.167.207.136,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:20:31.568637
38,59,,4844,77.159.232.243,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:20:34.377509
30,148,,4845,82.96.147.206,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 10:20:41.451330
21,25,,4847,94.187.131.242,YogChall,correct,2025-12-18 10:20:52.936309
8,73,,4854,79.174.192.106,flag{ff0538537ef7bfc34d32a7bf94fddf09sa8sdaas87769},correct,2025-12-18 10:21:15.207803
25,148,,4856,82.96.147.206,flag{prime_modulous_is_fun},correct,2025-12-18 10:21:22.186561
38,10,,4863,46.218.105.102,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:21:41.370637
38,40,,4864,82.66.23.99,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:21:46.216166
26,14,,4865,146.70.194.89,flag{images?we_dump_everything},correct,2025-12-18 10:21:47.400289
8,72,,4877,79.174.192.106,flag{ff0538537ef7bfc34d32a7bf94fddf09sa8sdaas87769},correct,2025-12-18 10:22:24.185573
3,55,,4886,139.28.218.132,flag{w3ak_l1c3ns3_ch3ck_143243743243247324732463227343243274},correct,2025-12-18 10:22:54.092871
5,51,,4891,79.174.192.106,flag{x0ring_is_simple_2137213843424362192321732136},correct,2025-12-18 10:23:09.362537
10,21,,4894,79.174.192.106,flag{Command_Injection},correct,2025-12-18 10:23:20.597229
7,148,,4913,82.96.147.206,flag{Crawl_Master_2025},correct,2025-12-18 10:24:07.883933
39,149,,4914,92.167.207.136,flag{rice.underway.pump},correct,2025-12-18 10:24:08.027538
10,148,,4919,82.96.147.206,flag{Command_Injection},correct,2025-12-18 10:24:16.618785
38,66,,4920,80.214.148.53,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:24:31.446748
18,33,,4946,82.66.23.99,flag{SQL_Injection_is_Dangerous!},correct,2025-12-18 10:25:40.966902
38,148,,4950,82.96.147.206,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:26:10.453054
39,148,,4954,82.96.147.206,flag{rice.underway.pump},correct,2025-12-18 10:26:16.495454
5,72,,4960,79.174.192.106,flag{x0ring_is_simple_2137213843424362192321732136},correct,2025-12-18 10:26:55.509856
37,30,,4966,79.174.192.106,flag{Winloader},correct,2025-12-18 10:27:13.502163
40,33,,4971,82.66.23.99,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 10:27:26.324890
5,88,,4986,88.125.170.93,flag{x0ring_is_simple_2137213843424362192321732136},correct,2025-12-18 10:28:13.630289
38,47,,4991,77.159.232.243,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:28:24.679723
38,53,,4995,82.126.174.122,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:28:49.110273
38,33,,4999,82.66.23.99,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:28:57.398785
4,17,,5001,176.141.153.112,flag{mult1_st4g3_vm_m4dn3ss_1321321843843743164123721932139213721396},correct,2025-12-18 10:29:04.989696
23,25,,5008,94.187.131.242,linkinpark,correct,2025-12-18 10:29:32.438752
24,25,,5011,94.187.131.242,AaZzEeRrTtYy112233*,correct,2025-12-18 10:29:52.753520
6,56,,5016,94.187.131.242,flag{R3fl3ct_M3!?},correct,2025-12-18 10:30:09.995684
26,25,,5023,94.187.131.242,flag{images?we_dump_everything},correct,2025-12-18 10:30:19.853783
38,38,,5027,77.159.232.243,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:30:28.388543
38,57,,5032,77.205.18.111,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:30:42.205388
6,90,,5033,79.174.192.106,flag{R3fl3ct_M3!?},correct,2025-12-18 10:30:45.200376
37,96,,5034,94.187.131.242,flag{Winloader},correct,2025-12-18 10:30:48.738349
6,51,,5037,79.174.192.106,flag{R3fl3ct_M3!?},correct,2025-12-18 10:31:06.785031
38,37,,5043,82.66.23.99,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:31:34.938053
29,73,,5047,79.174.192.106,flag{deleted_files_recovered_from_mft},correct,2025-12-18 10:32:31.443365
8,27,,5048,92.184.107.54,flag{ff0538537ef7bfc34d32a7bf94fddf09sa8sdaas87769},correct,2025-12-18 10:32:40.568686
17,25,,5051,94.187.131.242,flag{PHP_Development_Server?Never_do_this_in_prod!},correct,2025-12-18 10:32:56.291784
17,30,,5055,79.174.192.106,flag{PHP_Development_Server?Never_do_this_in_prod!},correct,2025-12-18 10:33:01.676772
24,27,,5056,92.184.107.54,AaZzEeRrTtYy112233*,correct,2025-12-18 10:33:07.264234
18,115,,5059,82.66.23.99,flag{SQL_Injection_is_Dangerous!},correct,2025-12-18 10:33:15.411342
27,25,,5062,94.187.131.242,flag{console_is_where_to_check},correct,2025-12-18 10:33:18.088227
8,81,,5076,94.187.131.242,flag{ff0538537ef7bfc34d32a7bf94fddf09sa8sdaas87769},correct,2025-12-18 10:34:05.604210
28,19,,5084,81.65.153.41,flag{noice},correct,2025-12-18 10:34:19.452726
31,148,,5092,176.162.77.6,flag{Y0u_P4sS_The_RulEs},correct,2025-12-18 10:34:39.076550
21,115,,5094,78.246.185.41,YogChall,correct,2025-12-18 10:34:48.939040
24,72,,5098,79.174.192.106,AaZzEeRrTtYy112233*,correct,2025-12-18 10:35:00.804505
37,139,,5107,94.187.131.242,flag{Winloader},correct,2025-12-18 10:35:14.037673
28,25,,5108,94.187.131.242,flag{noice},correct,2025-12-18 10:35:16.851482
37,21,,5116,79.174.192.106,flag{Winloader},correct,2025-12-18 10:35:33.324112
30,92,,5117,91.163.93.217,flag{ITs_4ll_Ab0uT_X0R},correct,2025-12-18 10:35:35.665979
3,53,,5128,82.126.174.122,flag{w3ak_l1c3ns3_ch3ck_143243743243247324732463227343243274},correct,2025-12-18 10:36:18.272331
24,148,,5129,176.162.77.6,AaZzEeRrTtYy112233*,correct,2025-12-18 10:36:21.241153
5,55,,5134,139.28.218.132,flag{x0ring_is_simple_2137213843424362192321732136},correct,2025-12-18 10:36:37.456945
24,149,,5135,92.167.207.136,AaZzEeRrTtYy112233*,correct,2025-12-18 10:36:37.801951
37,121,,5137,94.187.131.242,flag{Winloader},correct,2025-12-18 10:36:39.739694
8,56,,5146,94.187.131.242,flag{ff0538537ef7bfc34d32a7bf94fddf09sa8sdaas87769},correct,2025-12-18 10:37:26.929052
40,53,,5147,82.126.174.122,flag{zlata_ulicka_u_daliborky},correct,2025-12-18 10:37:36.603084
8,51,,5149,79.174.192.106,flag{ff0538537ef7bfc34d32a7bf94fddf09sa8sdaas87769},correct,2025-12-18 10:37:43.005531
29,25,,5158,94.187.131.242,flag{deleted_files_recovered_from_mft},correct,2025-12-18 10:38:00.403424
4,18,,5159,79.174.192.106,flag{mult1_st4g3_vm_m4dn3ss_1321321843843743164123721932139213721396},correct,2025-12-18 10:38:02.066494
6,24,,5165,88.178.49.170,flag{R3fl3ct_M3!?},correct,2025-12-18 10:38:08.676408
5,73,,5170,79.174.192.106,flag{x0ring_is_simple_2137213843424362192321732136},correct,2025-12-18 10:38:31.450856
3,25,,5174,94.187.131.242,flag{w3ak_l1c3ns3_ch3ck_143243743243247324732463227343243274},correct,2025-12-18 10:38:45.069339
38,139,,5176,94.187.131.242,flag{Cat_London_UnileverWiFi_OWoodflint@gmail.com_GitHub_New York_pennYDr0pper.!},correct,2025-12-18 10:38:49.187354
12,112,,5190,176.188.170.51,flag{13e89ceb2aesads43422346b96bcb91ad5b3f5d5ef3},correct,2025-12-18 10:39:12.101240
37,56,,5192,94.187.131.242,flag{Winloader},correct,2025-12-18 10:39:25.344116
6,112,,5196,176.188.170.51,flag{R3fl3ct_M3!?},correct,2025-12-18 10:39:32.207274
25,25,,5205,94.187.131.242,flag{prime_modulous_is_fun},correct,2025-12-18 10:39:52.727096
37,70,,5209,79.174.192.106,flag{Winloader},correct,2025-12-18 10:39:56.207861
37,18,,5214,79.174.192.106,flag{Winloader},correct,2025-12-18 10:40:09.091851
18,118,,5216,15.236.218.30,flag{SQL_Injection_is_Dangerous!},correct,2025-12-18 10:40:22.981728
